env_id,env_args_id,symmetric,seed,num_agents,num_episodes,policy_id,policy_name,policy_version,agent_id,co_team_id,episode_reward_mean,episode_reward_std,num_LOSS,num_DRAW,num_WIN,num_NA
DrivingContinuous-v0,world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16,True,0,4,1000,DrivingContinuous-v0/world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16/sp_seed3-v0,sp_seed3,0,0,"(sp_seed1,sp_seed1,sp_seed1)",1.4137000000000002,1.1843383427044827,221,0,675,104
DrivingContinuous-v0,world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16,True,0,4,1000,DrivingContinuous-v0/world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16/sp_seed1-v0,sp_seed1,0,1,"(sp_seed3,sp_seed1,sp_seed1)",1.9539000000000004,0.7879180096939022,89,0,899,12
DrivingContinuous-v0,world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16,True,0,4,1000,DrivingContinuous-v0/world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16/sp_seed1-v0,sp_seed1,0,2,"(sp_seed3,sp_seed1,sp_seed1)",1.9911000000000003,0.7407366536090948,76,0,916,8
DrivingContinuous-v0,world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16,True,0,4,1000,DrivingContinuous-v0/world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16/sp_seed1-v0,sp_seed1,0,3,"(sp_seed3,sp_seed1,sp_seed1)",1.9541500000000003,0.7822437455806216,92,0,901,7
DrivingContinuous-v0,world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16,True,0,4,1000,DrivingContinuous-v0/world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16/sp_seed2-v0,sp_seed2,0,0,"(sp_seed3,sp_seed2,sp_seed2)",1.9830000000000005,0.7604446067926316,81,0,914,5
DrivingContinuous-v0,world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16,True,0,4,1000,DrivingContinuous-v0/world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16/sp_seed3-v0,sp_seed3,0,1,"(sp_seed2,sp_seed2,sp_seed2)",1.3657000000000004,1.2079542665183978,229,0,655,116
DrivingContinuous-v0,world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16,True,0,4,1000,DrivingContinuous-v0/world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16/sp_seed2-v0,sp_seed2,0,2,"(sp_seed2,sp_seed3,sp_seed2)",1.9628500000000004,0.7779379007992863,86,0,906,8
DrivingContinuous-v0,world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16,True,0,4,1000,DrivingContinuous-v0/world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16/sp_seed2-v0,sp_seed2,0,3,"(sp_seed2,sp_seed3,sp_seed2)",1.9277500000000005,0.8239098479202687,95,0,893,12
DrivingContinuous-v0,world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16,True,0,4,1000,DrivingContinuous-v0/world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16/sp_seed3-v0,sp_seed3,0,0,"(sp_seed3,sp_seed3,sp_seed4)",2.0148,0.6486416267863173,31,0,908,61
DrivingContinuous-v0,world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16,True,0,4,1000,DrivingContinuous-v0/world=14x14RoundAbout-num_agents=4-obs_dist=5.0-n_sensors=16/sp_seed3-v0,sp_seed3,0,1,"(sp_seed3,sp_seed3,sp_seed4)",2.0328000000000004,0.6087808801202614,25,0,916,59
