exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
252,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.780649999999999,0.382842105181758,0.3,-2,49.273,5.53050368411413,0.217780800104141,1.46245861377819,1000,17,0,0,983
344,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.792349999999999,0.392044611619648,0.45,-1.9,49.683,3.62856872609573,0.230124538660049,1.54499495710849,1000,8,0,0,992
395,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.78735,0.398939190228285,0.55,-2,49.475,4.48791432627674,0.225121777296066,1.50121424126459,1000,15,0,0,985
343,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8724,0.450719691160704,0.45,-2.4,46.955,8.59086578873166,0.159656960010529,1.50591477637348,1000,144,0,0,856
392,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8724,0.450719691160704,0.45,-2.4,46.955,8.59086578873166,0.157609593391418,1.48788986752074,1000,144,0,0,856
300,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.78475,0.408362507461202,0.5,-2.05,49.612,4.07448843414729,0.230529922246933,1.55465567444673,1000,9,0,0,991
287,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.80245,0.396656649383318,0.3,-2.4,48.737,6.79027473670985,0.216970740318298,1.47512804993286,1000,40,0,0,960
251,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.790999999999999,0.407349972382471,0.95,-1.95,48.862,6.63392463026224,0.214786985397339,1.46225719316822,1000,33,0,0,967
280,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.78,0.403689236913743,1.2,-1.95,49.687,3.63194589717413,0.229417983293533,1.52434952369409,1000,7,0,1,992
347,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.7874,0.399494981195008,0.45,-2.1,49.138,6.03613750671736,0.22756556892395,1.51987005752802,1000,20,0,0,980
396,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.801800000000001,0.390232956065989,0.45,-2.1,49.475,4.59797509780121,0.225967524766922,1.51055103034113,1000,13,0,0,987
349,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8056,0.402540234013943,0.45,-1.9,49.911,1.98823514705882,0.231937322378158,1.55037155579911,1000,2,0,0,998
398,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.76415,0.410484198843268,0.3,-2.1,49.922,1.76292824584553,0.228809932231903,1.54066245051935,1000,2,0,0,998
296,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.80415,0.400462579400373,0.5,-1.9,49.224,5.50089301841074,0.227132254600525,1.51885301270629,1000,20,0,0,980
247,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.788399999999999,0.409634520029746,1.4,-2.05,48.973,6.41391230061653,0.227651232004166,1.5298733811152,1000,25,0,1,974
298,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.78375,0.398608125230783,0.45,-2.1,49.05,6.33936116655298,0.229900214672089,1.55095368494601,1000,22,0,0,978
249,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8056,0.402540234013943,0.45,-1.9,49.911,1.98823514705882,0.23061808180809,1.54975838277674,1000,2,0,0,998
348,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.81165,0.407457700258566,0.4,-2.1,49.624,3.95330545240309,0.228121060848236,1.51680423469769,1000,9,0,0,991
56,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.782399999999999,0.377862726396769,0.45,-2,49.742,3.32376834331155,0.217785824298859,1.46095318432023,1000,6,0,0,994
346,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8056,0.402540234013943,0.45,-1.9,49.911,1.98823514705882,0.231396970272064,1.54193021109989,1000,2,0,0,998
397,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.773650000000001,0.407790604967795,0.4,-2.1,49.356,5.07929758923417,0.226047115564346,1.5295131800862,1000,16,0,0,984
250,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.7851,0.405170322210301,0.6,-2.15,49.537,4.40620369479215,0.212998066425323,1.43447622904877,1000,11,0,0,989
63,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.77755,0.417418851395094,1.85,-2.1,49.49,4.56069073715813,0.230700588226318,1.55147804424451,1000,12,0,2,986
259,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.775849999999999,0.393057600740655,0.5,-2.2,49.028,6.18055143170899,0.228375925540924,1.51819140510287,1000,25,0,0,975
299,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.790700000000001,0.411738399958032,0.5,-2.1,49.621,3.97886403386695,0.229333679914474,1.53900068362286,1000,9,0,0,991
248,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.776749999999998,0.403611121625756,0.4,-2.1,49.345,5.14237056229906,0.228523397922516,1.53257182856712,1000,16,0,0,984
297,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8056,0.402540234013943,0.45,-1.9,49.911,1.98823514705882,0.229496814727783,1.51964724927866,1000,2,0,0,998
246,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.78245,0.395530653047271,0.45,-2.1,49.051,6.33438229032634,0.227814945936203,1.53399348485891,1000,22,0,0,978
91,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.776199999999999,0.406587702716155,0.55,-2.2,49.91,2.01044771133198,0.229177079677582,1.54275529579452,1000,2,0,0,998
273,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.776199999999999,0.406587702716155,0.55,-2.2,49.91,2.01044771133198,0.230647789001465,1.54668843692232,1000,2,0,0,998
49,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.84585,0.442227630864467,0.6,-2.15,46.955,8.59086578873166,0.157139166116714,1.48440208458518,1000,144,0,0,856
541,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8005,0.40299472701265,0.5,-2,48.611,7.32118016442704,0.225111309289932,1.51031178596381,1000,35,0,0,965
462,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.775149999999999,0.399161593217584,0.55,-2.2,49.909,2.03290899943898,0.229138158559799,1.53551547295137,1000,2,0,0,998
294,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.84585,0.442227630864467,0.6,-2.15,46.955,8.59086578873166,0.158506137609482,1.49516658261538,1000,144,0,0,856
112,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.77755,0.417418851395094,1.85,-2.1,49.49,4.56069073715813,0.229410054922104,1.53942996357771,1000,12,0,2,986
490,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8724,0.450719691160704,0.45,-2.4,46.955,8.59086578873166,0.158471505641937,1.49592434620487,1000,144,0,0,856
441,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8724,0.450719691160704,0.45,-2.4,46.955,8.59086578873166,0.15927656006813,1.5030444355912,1000,144,0,0,856
441,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.84585,0.442227630864467,0.6,-2.15,46.955,8.59086578873166,0.15927656006813,1.5030444355912,1000,144,0,0,856
446,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.790700000000001,0.411738399958032,0.5,-2.1,49.621,3.97886403386695,0.227786040782928,1.53304528276363,1000,9,0,0,991
448,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.777499999999999,0.409516483184743,0.55,-2.2,49.869,2.39036377984607,0.229562816858292,1.54025250560784,1000,3,0,0,997
329,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.78,0.403689236913743,1.2,-1.95,49.687,3.63194589717413,0.229511497974396,1.5252981849564,1000,7,0,1,992
126,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.77195,0.392683966441208,0.35,-2.15,49.1,5.91962836671357,0.206582089424133,1.40245561072835,1000,23,0,0,977
315,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.794,0.399948746716376,0.6,-1.9,49.297,5.36533232894291,0.225701194286346,1.51281054009119,1000,17,0,0,983
540,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.789850000000001,0.415974130806232,0.4,-2.1,49.032,6.31450520626914,0.228797213315964,1.54676416001483,1000,23,0,0,977
496,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8056,0.402540234013943,0.45,-1.9,49.911,1.98823514705882,0.229413326978683,1.54484603042184,1000,2,0,0,998
447,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.78475,0.408362507461202,0.5,-2.05,49.612,4.07448843414729,0.226972789287567,1.53189711254441,1000,9,0,0,991
491,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.792349999999999,0.392044611619648,0.45,-1.9,49.683,3.62856872609573,0.229490872144699,1.53659252285212,1000,8,0,0,992
336,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.80245,0.396656649383318,0.3,-2.4,48.737,6.79027473670985,0.217820983409882,1.47166428266154,1000,40,0,0,960
105,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.782399999999999,0.377862726396769,0.45,-2,49.742,3.32376834331155,0.217830202102661,1.46784016253117,1000,6,0,0,994
476,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.77625,0.397389528674321,0.6,-2.15,49.701,3.56589385708549,0.216467694759369,1.46604633371051,1000,7,0,0,993
133,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.783199999999999,0.399384226028019,0.55,-2.2,49.911,1.98823514705882,0.229324801683426,1.52904060585066,1000,2,0,0,998
492,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.784550000000001,0.413683209110548,0.4,-2.15,49.172,5.80020827212265,0.229003179550171,1.54528588683472,1000,20,0,0,980
443,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.80415,0.400462579400373,0.5,-1.9,49.224,5.50089301841074,0.224865104436874,1.50911699183027,1000,20,0,0,980
495,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.81165,0.407457700258566,0.4,-2.1,49.624,3.95330545240309,0.225839584589004,1.50507830925742,1000,9,0,0,991
444,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8056,0.402540234013943,0.45,-1.9,49.911,1.98823514705882,0.227698405265808,1.52042054910244,1000,2,0,0,998
455,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.817349999999999,0.40117512073906,0.55,-2,49.11,5.879617334487,0.214413432359695,1.44256224439508,1000,23,0,0,977
483,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.787349999999999,0.408585948730496,1.15,-2.15,49.582,4.16548628613755,0.22748989200592,1.52980526918206,1000,11,0,1,988
119,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.767899999999999,0.401807901863565,0.55,-2.2,49.865,2.46105160449756,0.231004782915115,1.54293368229238,1000,3,0,0,997
469,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.778200000000001,0.409065715991941,1.4,-2,49.471,4.75827269079863,0.227965070009231,1.53695921846224,1000,12,0,1,987
543,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.801800000000001,0.390232956065989,0.45,-2.1,49.475,4.59797509780121,0.226330240011215,1.51320045342446,1000,13,0,0,987
544,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.773650000000001,0.407790604967795,0.4,-2.1,49.356,5.07929758923417,0.226048949241638,1.51328133227451,1000,16,0,0,984
494,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.7874,0.399494981195008,0.45,-2.1,49.138,6.03613750671736,0.225209006071091,1.51275972221649,1000,20,0,0,980
445,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.78375,0.398608125230783,0.45,-2.1,49.05,6.33936116655298,0.22732190656662,1.53308807886914,1000,22,0,0,978
493,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8056,0.402540234013943,0.45,-1.9,49.911,1.98823514705882,0.230641060352325,1.5448534319014,1000,2,0,0,998
442,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.781200000000001,0.418355781602215,0.45,-2.1,49.717,3.38864441923315,0.229095418691635,1.54330299016483,1000,7,0,0,993
308,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.775849999999999,0.393057600740655,0.5,-2.2,49.028,6.18055143170899,0.226355494260788,1.52403527311484,1000,25,0,0,975
140,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.776199999999999,0.406587702716155,0.55,-2.2,49.91,2.01044771133198,0.230390006542206,1.55076248364929,1000,2,0,0,998
301,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.780649999999999,0.382842105181758,0.3,-2,49.273,5.53050368411413,0.21602176618576,1.45778111551878,1000,17,0,0,983
545,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.76415,0.410484198843268,0.3,-2.1,49.922,1.76292824584553,0.228583288669586,1.54238844138516,1000,2,0,0,998
539,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8724,0.450719691160704,0.45,-2.4,46.955,8.59086578873166,0.158908021211624,1.50030736719555,1000,144,0,0,856
542,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.78735,0.398939190228285,0.55,-2,49.475,4.48791432627674,0.228466283082962,1.53619312375328,1000,15,0,0,985
98,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.84585,0.442227630864467,0.6,-2.15,46.955,8.59086578873166,0.158891225337982,1.50191350248676,1000,144,0,0,856
322,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.776199999999999,0.406587702716155,0.55,-2.2,49.91,2.01044771133198,0.229669280052185,1.5430512338672,1000,2,0,0,998
590,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.784550000000001,0.413683209110548,0.4,-2.15,49.172,5.80020827212265,0.230346873760223,1.54520988897633,1000,20,0,0,980
623,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.78305,0.406657346546205,0.45,-1.95,49.752,3.19757658235108,0.226754349708557,1.51642479407744,1000,6,0,0,994
385,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.80245,0.396656649383318,0.3,-2.4,48.737,6.79027473670985,0.214310621500015,1.45556685970984,1000,40,0,0,960
616,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.769,0.398715437373574,0.5,-1.9,49.096,6.17485092937473,0.226586337804794,1.51619188730493,1000,21,0,0,979
490,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.84585,0.442227630864467,0.6,-2.15,46.955,8.59086578873166,0.158471505641937,1.49592434620487,1000,144,0,0,856
497,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.777499999999999,0.409516483184743,0.55,-2.2,49.869,2.39036377984607,0.227494639873505,1.52798740857196,1000,3,0,0,997
609,1,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.767899999999999,0.401807901863565,0.55,-2.2,49.865,2.46105160449756,0.231343662023544,1.54610197224826,1000,3,0,0,997
588,0,Driving14x14WideRoundAbout-n2-v0,uniform_random-v0,0,1000,-0.8724,0.450719691160704,0.45,-2.4,46.955,8.59086578873166,0.158860304117203,1.49945340744512,1000,144,0,0,856
