exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
2,1,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.2350000000000002,0.2863515710140641,1.0,0.0,49.543,2.8907007800877627,0.1056482541561126,0.0079085496509434,1000,0,0,35,965
2,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.2350000000000002,0.2863515710140641,1.0,0.0,49.543,2.8907007800877627,0.1056482541561126,0.0079085496509434,1000,0,0,35,965
16,0,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.968333333333332,0.1043365281725971,1.0,0.3333333333333333,24.495,10.490184698088015,0.1417500467300415,0.0605107919454629,1000,0,0,911,89
16,1,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.968333333333332,0.1043365281725971,1.0,0.3333333333333333,24.495,10.490184698088015,0.1417500467300415,0.0605107919454629,1000,0,0,911,89
16,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.968333333333332,0.1043365281725971,1.0,0.3333333333333333,24.495,10.490184698088015,0.1417500467300415,0.0605107919454629,1000,0,0,911,89
4,0,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.8129999999999978,0.2441035754665543,1.0,0.0,38.895,12.23315065712836,0.1540825502872467,0.0487109689653483,1000,0,0,562,438
4,1,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.8129999999999978,0.2441035754665543,1.0,0.0,38.895,12.23315065712836,0.1540825502872467,0.0487109689653483,1000,0,0,562,438
4,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.8129999999999978,0.2441035754665543,1.0,0.0,38.895,12.23315065712836,0.1540825502872467,0.0487109689653483,1000,0,0,562,438
9,0,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.7693333333333309,0.275506805723561,1.0,0.0,40.008,12.092970520099684,0.1579008827209472,0.0475166829451049,1000,0,0,500,500
9,1,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.7693333333333309,0.275506805723561,1.0,0.0,40.008,12.092970520099684,0.1579008827209472,0.0475166829451049,1000,0,0,500,500
9,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.7693333333333309,0.275506805723561,1.0,0.0,40.008,12.092970520099684,0.1579008827209472,0.0475166829451049,1000,0,0,500,500
15,0,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.926999999999998,0.1670126409054775,1.0,0.0,29.479,12.698092730800164,0.1717160665988922,0.07373394785877,1000,0,0,814,186
15,1,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.926999999999998,0.1670126409054775,1.0,0.0,29.479,12.698092730800164,0.1717160665988922,0.07373394785877,1000,0,0,814,186
15,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.926999999999998,0.1670126409054775,1.0,0.0,29.479,12.698092730800164,0.1717160665988922,0.07373394785877,1000,0,0,814,186
5,0,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.780333333333332,0.2630418217698497,1.0,0.0,40.7,11.207675941068246,0.1628277430534362,0.0450501753994338,1000,0,0,508,492
5,1,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.780333333333332,0.2630418217698497,1.0,0.0,40.7,11.207675941068246,0.1628277430534362,0.0450501753994338,1000,0,0,508,492
5,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.780333333333332,0.2630418217698497,1.0,0.0,40.7,11.207675941068246,0.1628277430534362,0.0450501753994338,1000,0,0,508,492
1,0,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.2360000000000005,0.2872737757300884,1.0,0.0,49.486,3.033117867805338,0.1051353731155395,0.0080411096970007,1000,0,0,41,959
1,1,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.2360000000000005,0.2872737757300884,1.0,0.0,49.486,3.033117867805338,0.1051353731155395,0.0080411096970007,1000,0,0,41,959
1,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.2360000000000005,0.2872737757300884,1.0,0.0,49.486,3.033117867805338,0.1051353731155395,0.0080411096970007,1000,0,0,41,959
19,0,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9466666666666652,0.1343296111974002,1.0,0.3333333333333333,26.665,12.308646351244317,0.1508265628814697,0.0693369663255047,1000,0,0,854,146
19,1,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9466666666666652,0.1343296111974002,1.0,0.3333333333333333,26.665,12.308646351244317,0.1508265628814697,0.0693369663255047,1000,0,0,854,146
19,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9466666666666652,0.1343296111974002,1.0,0.3333333333333333,26.665,12.308646351244317,0.1508265628814697,0.0693369663255047,1000,0,0,854,146
7,0,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.8156666666666654,0.2452189497843368,1.0,0.0,38.968,11.914905622790304,0.1548407821655273,0.0470422235992846,1000,0,0,577,423
7,1,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.8156666666666654,0.2452189497843368,1.0,0.0,38.968,11.914905622790304,0.1548407821655273,0.0470422235992846,1000,0,0,577,423
7,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.8156666666666654,0.2452189497843368,1.0,0.0,38.968,11.914905622790304,0.1548407821655273,0.0470422235992846,1000,0,0,577,423
0,0,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.016,0.0800666389120133,1.0,0.0,49.998,0.0632139225171164,0.0111439309120178,0.0012823692758532,1000,0,0,1,999
0,1,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.016,0.0800666389120133,1.0,0.0,49.998,0.0632139225171164,0.0111439309120178,0.0012823692758532,1000,0,0,1,999
0,2,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.016,0.0800666389120133,1.0,0.0,49.998,0.0632139225171164,0.0111439309120178,0.0012823692758532,1000,0,0,1,999
8,0,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.7423333333333316,0.2747667697844457,1.0,0.0,41.956,11.118545948099507,0.1668431799411773,0.0443524756775145,1000,0,0,440,560
8,1,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.7423333333333316,0.2747667697844457,1.0,0.0,41.956,11.118545948099507,0.1668431799411773,0.0443524756775145,1000,0,0,440,560
8,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.7423333333333316,0.2747667697844457,1.0,0.0,41.956,11.118545948099507,0.1668431799411773,0.0443524756775145,1000,0,0,440,560
18,0,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9293333333333316,0.1545804357320522,1.0,0.3333333333333333,29.472,12.394321925785212,0.1698130342960357,0.0710919303879545,1000,0,0,812,188
18,1,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9293333333333316,0.1545804357320522,1.0,0.3333333333333333,29.472,12.394321925785212,0.1698130342960357,0.0710919303879545,1000,0,0,812,188
18,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9293333333333316,0.1545804357320522,1.0,0.3333333333333333,29.472,12.394321925785212,0.1698130342960357,0.0710919303879545,1000,0,0,812,188
11,0,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9433333333333312,0.1354416643594007,1.0,0.0,27.931,12.089509460685326,0.1622796349525451,0.0700934512325194,1000,0,0,840,160
11,1,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9433333333333312,0.1354416643594007,1.0,0.0,27.931,12.089509460685326,0.1622796349525451,0.0700934512325194,1000,0,0,840,160
11,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9433333333333312,0.1354416643594007,1.0,0.0,27.931,12.089509460685326,0.1622796349525451,0.0700934512325194,1000,0,0,840,160
6,0,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.7479999999999987,0.2721241546712744,1.0,0.0,41.666,11.242706257836678,0.1662282154560089,0.0448326262709318,1000,0,0,450,550
6,1,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.7479999999999987,0.2721241546712744,1.0,0.0,41.666,11.242706257836678,0.1662282154560089,0.0448326262709318,1000,0,0,450,550
6,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.7479999999999987,0.2721241546712744,1.0,0.0,41.666,11.242706257836678,0.1662282154560089,0.0448326262709318,1000,0,0,450,550
3,0,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.2283333333333338,0.2886318300765404,1.0,0.0,49.343,3.7273785694506536,0.1053349630832672,0.0095885425021103,1000,0,0,42,958
3,1,PredatorPrey10x10-P3-p3-s2-coop-v0,random-v0,0,1000,None,0.2283333333333338,0.2886318300765404,1.0,0.0,49.343,3.7273785694506536,0.1053349630832672,0.0095885425021103,1000,0,0,42,958
3,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.2283333333333338,0.2886318300765404,1.0,0.0,49.343,3.7273785694506536,0.1053349630832672,0.0095885425021103,1000,0,0,42,958
17,0,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9316666666666644,0.1601995283666251,1.0,0.0,28.537,12.377505039384957,0.1646382155418396,0.071285461974212,1000,0,0,824,176
17,1,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9316666666666644,0.1601995283666251,1.0,0.0,28.537,12.377505039384957,0.1646382155418396,0.071285461974212,1000,0,0,824,176
17,2,PredatorPrey10x10-P3-p3-s2-coop-v0,PredatorPrey10x10-P3-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9316666666666644,0.1601995283666251,1.0,0.0,28.537,12.377505039384957,0.1646382155418396,0.071285461974212,1000,0,0,824,176
