exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
639,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0731,0.328605219069935,1,-2.05,45.166,13.3239800360103,0.118157308340073,0.50813632577891,1000,127,0,4,869
590,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0553,0.336313707719445,1.35,-2.2,46.515,11.5790230589631,0.120259192943573,0.509124209472745,1000,94,0,4,902
525,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0363,0.350403067908945,1.15,-1.95,47.108,10.9446944224131,0.116200926303864,0.482087201376013,1000,68,0,6,926
91,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0358,0.335832339121771,0.95,-1.95,46.678,11.5342236843231,0.118273732185364,0.49193480708554,1000,79,0,5,916
308,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.02315,0.369569448818487,1.45,-2,45.4,13.1284424057083,0.110126113891602,0.455444908040119,1000,111,0,10,879
542,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.04735,0.342403968288919,1.15,-2.1,46.879,11.4721558130981,0.115557341814041,0.47347734821667,1000,71,0,5,924
154,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0218,0.348854926867889,1,-2.2,47.822,9.45178903700247,0.12256799864769,0.519844249757861,1000,51,0,7,942
101,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.03315,0.347690347148149,1.05,-2,47.65,9.90300459456624,0.122321723222733,0.511733892992006,1000,55,0,7,938
1,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0383,0.327319583893173,0.9,-2,47.335,10.6152143171959,0.113892318487167,0.495166966331048,1000,61,0,2,937
364,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0399,0.369456343835101,1.2,-2.2,47.609,9.8854498633092,0.117477442741394,0.479409952781264,1000,58,0,11,931
546,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.05495,0.330557101723742,0.95,-2,47.853,9.4860629873515,0.122005755901337,0.495821059581727,1000,50,0,4,946
545,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0403,0.335635084578475,0.95,-2.6,45.919,12.5549368377543,0.120840178251266,0.513382040572316,1000,99,0,7,894
14,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0276,0.354617032867853,1.3,-2.05,46.464,11.6417655018472,0.115774681806564,0.493867542243939,1000,87,0,8,905
539,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.12755,0.400984410544849,1.4,-2.8,40.081,16.3868983947543,0.056727732658386,0.506183138345823,1000,317,0,9,674
539,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.1023,0.38990346241089,1.3,-2.6,40.081,16.3868983947543,0.056727732658386,0.506183138345823,1000,317,0,8,675
518,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0454,0.318612366363893,1.2,-2.35,46.604,11.6206361271662,0.114372074127197,0.479437391617168,1000,81,0,2,917
343,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.13635,0.346657146904547,0.75,-2.45,39.663,16.5412644921723,0.055827969551086,0.500165154886526,1000,329,0,2,669
343,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.1271,0.378306211950055,0.9,-2.95,39.663,16.5412644921723,0.055827969551086,0.500165154886526,1000,329,0,4,667
588,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.1105,0.349399127073895,0.95,-2.5,39.518,16.8388739528509,0.051206170797348,0.462061167148586,1000,319,0,4,677
588,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.1098,0.378766365983043,1.25,-2.6,39.518,16.8388739528509,0.051206170797348,0.462061167148586,1000,319,0,5,676
446,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.03725,0.350877382428677,1.15,-1.95,47.684,9.82375406858295,0.120789975166321,0.508406421064893,1000,54,0,7,939
51,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.04385,0.338739837485939,1.3,-2,45.53,12.9113554671847,0.111556263208389,0.46771243925981,1000,110,0,5,885
35,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.01595,0.358968100950489,1.1,-2.2,47.396,10.2363657613432,0.120359886407852,0.503490063236663,1000,62,0,8,930
53,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.044,0.340072051189155,1.05,-2.1,46.88,11.1072768940006,0.112571868658066,0.455840885526927,1000,74,0,7,919
259,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0611,0.331506847591418,1.2,-2,45.704,12.8051702058192,0.117620584249496,0.495470711098622,1000,103,0,7,890
357,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.05735,0.334026162897458,1.3,-2,45.755,12.6124135279494,0.113767217636108,0.479104623161887,1000,105,0,5,890
443,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.02145,0.337901461227973,1.1,-1.9,46.549,11.7609352944398,0.11308639550209,0.469302657348185,1000,80,0,7,913
371,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.03455,0.333104784564858,0.85,-2,46.669,11.5049310732399,0.119600945234299,0.495900378610485,1000,81,0,3,916
602,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.05545,0.325088907070051,0.85,-1.95,46.194,12.0887701607732,0.10925785446167,0.462186557428014,1000,104,0,3,893
42,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0319,0.329229995595785,0.85,-2.1,46.839,11.1729619618076,0.115765465974808,0.472622143626428,1000,76,0,4,920
49,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.133,0.399281855335301,1.25,-2.5,39.246,16.5951042178107,0.050681836366653,0.464360522693682,1000,350,0,8,642
49,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.1157,0.384738235687591,0.9,-2.55,39.246,16.5951042178107,0.050681836366653,0.464360522693682,1000,350,0,7,643
50,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0357,0.325953232841768,1.15,-1.95,47.129,10.9279622528631,0.119780123233795,0.5014334214534,1000,67,0,5,928
140,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0147,0.364299203951916,1.3,-1.95,46.564,11.5804967078273,0.117817006587982,0.496345592727072,1000,84,0,11,905
287,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.03035,0.357073350307749,1.1,-2.25,46.998,10.8221992219696,0.122724326372147,0.526039478169867,1000,75,0,9,916
119,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0426,0.336949907256258,1.05,-2,47.588,10.1741955947387,0.116853282213211,0.486373833489829,1000,58,0,3,939
686,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.1041,0.365927848079373,1.1,-2.55,39.5,16.6302735996736,0.051619803905487,0.464599558203129,1000,326,0,4,670
686,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.11415,0.377355637959737,1.05,-2.4,39.5,16.6302735996736,0.051619803905487,0.464599558203129,1000,326,0,9,665
544,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.02555,0.343612714403876,1.1,-1.95,47.416,10.4888962241029,0.114745549440384,0.471290220311237,1000,59,0,6,935
102,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.04295,0.343092986666881,1.05,-2.15,46.842,11.3307120694156,0.121985586166382,0.523690332466878,1000,78,0,4,918
385,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.042,0.31075874887121,0.9,-2.1,46.458,12.0339617749102,0.117519233465195,0.503177210845954,1000,81,0,2,917
658,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.03035,0.337292717828299,1.3,-2.15,47.45,10.2853050513828,0.119959159612656,0.504120863980828,1000,61,0,6,933
693,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.036,0.365990437033537,1.4,-2.1,47.288,10.2645533755736,0.116890211582184,0.472385560198154,1000,69,0,9,922
198,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.04985,0.320791953608566,0.8,-2,45.038,13.4375799904596,0.11252100944519,0.476508459274996,1000,133,0,4,863
444,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0286,0.342530349020347,1.2,-2.05,47.749,9.73991781279493,0.119578757286072,0.486919121330419,1000,52,0,6,942
644,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0433,0.324029489398728,1.35,-2.1,47.633,9.80644232124984,0.12117734670639,0.506103979177841,1000,59,0,3,938
153,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0221,0.342405592828155,1.3,-2,47.147,10.5498526529995,0.120047013044357,0.514745212159896,1000,71,0,7,922
150,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.02415,0.369769221947961,1.4,-2,48.185,8.64099386644847,0.125128968000412,0.531683353569579,1000,46,0,10,944
688,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.06025,0.343994821908702,1.25,-1.95,45.38,12.8425698362906,0.120625322818756,0.514794579188088,1000,125,0,6,869
455,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0351,0.367951070116666,1.25,-2.1,46.517,11.6506528143276,0.118478533983231,0.496497075573233,1000,83,0,10,907
105,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0297,0.354059189966875,1.1,-1.95,48.033,8.80419848708558,0.125378735303879,0.534582559298531,1000,49,0,8,943
469,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.036,0.338125716265415,0.7,-2.15,47.118,10.7127062873954,0.118137540578842,0.494088725764978,1000,74,0,4,922
147,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.1012,0.364984328430687,0.95,-2.35,39.759,16.5581073495735,0.042016448020935,0.399868842950713,1000,309,0,5,686
147,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.11495,0.349032946152652,0.9,-2.4,39.759,16.5581073495735,0.042016448020935,0.399868842950713,1000,309,0,4,687
476,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0339,0.382205167416663,1.4,-1.9,47.751,9.59181937903336,0.110888602495193,0.449977575710545,1000,52,0,12,936
203,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.03275,0.340580295231535,1.2,-1.95,48.156,8.73702832775538,0.123929770946503,0.519539527854102,1000,44,0,5,951
301,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0247,0.365013575090023,1.25,-2.25,47.523,10.0353112059368,0.116823728084564,0.491678546018117,1000,59,0,10,931
398,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0333,0.368193033611447,1.4,-2.2,46.144,12.1651660079096,0.109883119344711,0.448700752042143,1000,92,0,9,899
52,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0207,0.347903018095561,0.9,-1.9,47.7,9.76585889719896,0.117048902750015,0.488614797101871,1000,56,0,8,936
100,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0406,0.340773590526027,0.85,-2.3,46.676,11.6513099692696,0.114731042861938,0.47367852717125,1000,80,0,6,914
396,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.04865,0.342645118891251,1.25,-2.15,44.352,14.1890836913453,0.115839501857757,0.494641000124091,1000,141,0,5,854
112,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0406,0.333963530943126,0.95,-2.15,46.761,11.1840904413367,0.118754974365234,0.504262537528238,1000,83,0,6,911
251,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.036,0.346553026245623,1.15,-2,47.769,9.45006026435811,0.118971598148346,0.503540719432284,1000,56,0,5,939
651,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0638,0.321309134635167,1,-2.15,46.458,11.6023375231028,0.11620312833786,0.487050771278393,1000,97,0,2,901
249,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0466,0.360067271492426,1,-2.25,46.738,11.3838199212742,0.120076698064804,0.497099018585532,1000,83,0,8,909
434,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.02535,0.347454856779985,1.45,-1.95,46.417,12.0005462792325,0.11611842250824,0.497735329173442,1000,85,0,6,909
345,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.03735,0.343311050652319,1.2,-2.15,46.254,11.9361419227487,0.11722437953949,0.49549122008688,1000,97,0,6,897
224,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0325,0.360705905136027,1.15,-1.85,45.18,13.3411243903953,0.108271157264709,0.441033100550869,1000,114,0,9,877
200,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0434,0.346137891598132,1.2,-2.2,45.334,12.8676510676969,0.114281359434128,0.477472090872202,1000,120,0,9,871
7,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.03735,0.337242460998018,1.25,-2,47.61,9.77588359177829,0.111589509487152,0.466413913648978,1000,63,0,6,931
231,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.04895,0.325693717317359,1.2,-2.1,48.276,8.42329056841802,0.121652304410934,0.501798740533052,1000,45,0,2,953
344,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0408,0.318457783701388,0.75,-2.15,47.586,10.0408467770403,0.121574568748474,0.503175423011192,1000,58,0,3,939
197,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0524,0.340042997281226,1.05,-2.1,47.108,10.5280737079487,0.119813153743744,0.494148440851418,1000,76,0,5,919
56,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0468,0.317481904996174,0.8,-2,48.292,8.43034613761499,0.124783374547958,0.521724378072843,1000,44,0,1,955
540,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.04905,0.353866638014946,1.15,-2,46.927,10.9647467367012,0.120026778936386,0.499364215640635,1000,76,0,7,917
99,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.03735,0.341434440998561,1.15,-2.15,47.883,9.47413906378833,0.120803459882736,0.4924794509705,1000,48,0,6,946
642,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0391,0.332808037763513,1.3,-2,47.942,9.40333111189859,0.118088018894196,0.4910624848376,1000,47,0,4,949
643,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.02255,0.359059880103584,1,-2.05,45.989,12.1874065740009,0.118970823049545,0.505895630550207,1000,101,0,10,889
700,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.06065,0.33566214785108,1.35,-1.95,45.7,12.6218065268011,0.117149455547333,0.489601290042251,1000,112,0,4,884
560,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0324,0.347469768469143,1.4,-1.95,47.309,10.6209942566598,0.12313423705101,0.521327229556382,1000,62,0,6,932
182,1,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.0192,0.343767886807364,1.3,-2.05,47.5,10.2828011747772,0.11454789352417,0.469936012814717,1000,57,0,7,936
104,0,Driving7x7RoundAbout-n2-v0,uniform_random-v0,0,1000,-1.03485,0.353812065226725,1.4,-2.1,47.215,10.7061092372533,0.120571439981461,0.51104119466672,1000,63,0,9,928
