env_id,env_args_id,symmetric,seed,num_agents,num_episodes,policy_id,policy_name,policy_version,agent_id,co_team_id,episode_reward_mean,episode_reward_std,num_LOSS,num_DRAW,num_WIN,num_NA
PredatorPrey-v0,grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2,True,0,2,1000,Random-v0,Random,0,0,(Random),0.005,0.04317277948996206,0,0,0,0
PredatorPrey-v0,grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2,True,0,2,1000,Random-v0,Random,0,1,(Random),0.005,0.04317277948996206,0,0,0,0
PredatorPrey-v0,grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2,True,0,2,1000,Random-v0,Random,0,0,(sp_seed0),0.05999999999999999,0.15972198067614587,0,0,7,0
PredatorPrey-v0,grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2,True,0,2,1000,PredatorPrey-v0/grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2/sp_seed0-v0,sp_seed0,0,1,(Random),0.05999999999999999,0.15972198067614587,0,0,7,0
PredatorPrey-v0,grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2,True,0,2,1000,PredatorPrey-v0/grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2/sp_seed0-v0,sp_seed0,0,0,(sp_seed2),0.43966666666666665,0.3328728485973786,0,0,151,0
PredatorPrey-v0,grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2,True,0,2,1000,PredatorPrey-v0/grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2/sp_seed2-v0,sp_seed2,0,1,(sp_seed0),0.43966666666666665,0.3328728485973786,0,0,151,0
PredatorPrey-v0,grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2,True,0,2,1000,Random-v0,Random,0,0,(sp_seed1),0.06233333333333334,0.15493045034609707,0,0,2,0
PredatorPrey-v0,grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2,True,0,2,1000,PredatorPrey-v0/grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2/sp_seed1-v0,sp_seed1,0,1,(Random),0.06233333333333334,0.15493045034609707,0,0,2,0
PredatorPrey-v0,grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2,True,0,2,1000,PredatorPrey-v0/grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2/sp_seed2-v0,sp_seed2,0,0,(sp_seed0),0.447,0.33111243474754076,0,0,148,0
PredatorPrey-v0,grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2,True,0,2,1000,PredatorPrey-v0/grid=10x10-num_predators=2-num_prey=3-cooperative=True-prey_strength=2-obs_dim=2/sp_seed0-v0,sp_seed0,0,1,(sp_seed2),0.447,0.33111243474754076,0,0,148,0
