env_id,env_args_id,symmetric,seed,num_agents,num_episodes,policy_id,policy_name,policy_version,agent_id,co_team_id,episode_reward_mean,episode_reward_std,num_LOSS,num_DRAW,num_WIN,num_NA
PursuitEvasionContinuous-v0,world=16x16,False,0,2,1000,Random-v0,Random,0,0,(shortest_path),-0.6356451612903227,0.36800160611331184,838,0,16,0
PursuitEvasionContinuous-v0,world=16x16,False,0,2,1000,PursuitEvasionContinuous-v0/shortest_path-v0,shortest_path,0,1,(Random),0.6356451612903227,0.36800160611331184,16,0,838,0
PursuitEvasionContinuous-v0,world=16x16,False,0,2,1000,Random-v0,Random,0,0,(sp_seed0_i1),-0.722,0.2542292139708029,929,0,7,0
PursuitEvasionContinuous-v0,world=16x16,False,0,2,1000,PursuitEvasionContinuous-v0/world=16x16/sp_seed0_i1-v0,sp_seed0_i1,0,1,(Random),0.722,0.2542292139708029,7,0,929,0
PursuitEvasionContinuous-v0,world=16x16,False,0,2,1000,PursuitEvasionContinuous-v0/world=16x16/sp_seed2_i0-v0,sp_seed2_i0,0,0,(sp_seed4_i1),-0.5286048387096776,0.48593081659817694,789,0,65,0
PursuitEvasionContinuous-v0,world=16x16,False,0,2,1000,PursuitEvasionContinuous-v0/world=16x16/sp_seed4_i1-v0,sp_seed4_i1,0,1,(sp_seed2_i0),0.5286048387096776,0.48593081659817694,65,0,789,0
PursuitEvasionContinuous-v0,world=16x16,False,0,2,1000,Random-v0,Random,0,0,(sp_seed1_i1),-0.5656854838709678,0.3969200471988864,774,0,18,0
PursuitEvasionContinuous-v0,world=16x16,False,0,2,1000,PursuitEvasionContinuous-v0/world=16x16/sp_seed1_i1-v0,sp_seed1_i1,0,1,(Random),0.5656854838709678,0.3969200471988864,18,0,774,0
PursuitEvasionContinuous-v0,world=16x16,False,0,2,1000,Random-v0,Random,0,0,(sp_seed2_i1),-0.732766129032258,0.22649006988383252,943,0,5,0
PursuitEvasionContinuous-v0,world=16x16,False,0,2,1000,PursuitEvasionContinuous-v0/world=16x16/sp_seed2_i1-v0,sp_seed2_i1,0,1,(Random),0.732766129032258,0.22649006988383252,5,0,943,0
PursuitEvasionContinuous-v0,world=16x16,False,0,2,1000,PursuitEvasionContinuous-v0/world=16x16/sp_seed3_i0-v0,sp_seed3_i0,0,0,(Random),-0.0453387096774194,0.634423091027368,384,0,213,0
PursuitEvasionContinuous-v0,world=16x16,False,0,2,1000,Random-v0,Random,0,1,(sp_seed3_i0),0.0453387096774194,0.634423091027368,213,0,384,0
