env_id,env_args_id,symmetric,seed,num_agents,num_episodes,policy_id,policy_name,policy_version,agent_id,co_team_id,episode_reward_mean,episode_reward_std,num_LOSS,num_DRAW,num_WIN,num_NA
PredatorPreyContinuous-v0,world=10x10-num_predators=4-num_prey=3-prey_strength=3-cooperative=True-obs_dist=4.0-n_sensors=16,True,0,4,1000,Random-v0,Random,0,0,"(Random,heuristic3,Random)",0.026666666666666665,0.09285592184789412,0,0,0,0
PredatorPreyContinuous-v0,world=10x10-num_predators=4-num_prey=3-prey_strength=3-cooperative=True-obs_dist=4.0-n_sensors=16,True,0,4,1000,Random-v0,Random,0,1,"(Random,heuristic3,Random)",0.026666666666666665,0.09285592184789412,0,0,0,0
PredatorPreyContinuous-v0,world=10x10-num_predators=4-num_prey=3-prey_strength=3-cooperative=True-obs_dist=4.0-n_sensors=16,True,0,4,1000,PredatorPreyContinuous-v0/heuristic3-v0,heuristic3,0,2,"(Random,Random,Random)",0.026666666666666665,0.09285592184789412,0,0,0,0
PredatorPreyContinuous-v0,world=10x10-num_predators=4-num_prey=3-prey_strength=3-cooperative=True-obs_dist=4.0-n_sensors=16,True,0,4,1000,Random-v0,Random,0,3,"(Random,Random,heuristic3)",0.026666666666666665,0.09285592184789412,0,0,0,0
PredatorPreyContinuous-v0,world=10x10-num_predators=4-num_prey=3-prey_strength=3-cooperative=True-obs_dist=4.0-n_sensors=16,True,0,4,1000,PredatorPreyContinuous-v0/heuristic3-v0,heuristic3,0,0,"(heuristic3,Random,heuristic3)",0.15233333333333332,0.21963378610769335,0,0,6,0
PredatorPreyContinuous-v0,world=10x10-num_predators=4-num_prey=3-prey_strength=3-cooperative=True-obs_dist=4.0-n_sensors=16,True,0,4,1000,PredatorPreyContinuous-v0/heuristic3-v0,heuristic3,0,1,"(heuristic3,Random,heuristic3)",0.15233333333333332,0.21963378610769335,0,0,6,0
PredatorPreyContinuous-v0,world=10x10-num_predators=4-num_prey=3-prey_strength=3-cooperative=True-obs_dist=4.0-n_sensors=16,True,0,4,1000,Random-v0,Random,0,2,"(heuristic3,heuristic3,heuristic3)",0.15233333333333332,0.21963378610769335,0,0,6,0
PredatorPreyContinuous-v0,world=10x10-num_predators=4-num_prey=3-prey_strength=3-cooperative=True-obs_dist=4.0-n_sensors=16,True,0,4,1000,PredatorPreyContinuous-v0/heuristic3-v0,heuristic3,0,3,"(heuristic3,heuristic3,Random)",0.15233333333333332,0.21963378610769335,0,0,6,0
PredatorPreyContinuous-v0,world=10x10-num_predators=4-num_prey=3-prey_strength=3-cooperative=True-obs_dist=4.0-n_sensors=16,True,0,4,1000,Random-v0,Random,0,0,"(heuristic2,Random,Random)",0.024,0.09238566507370669,0,0,0,0
PredatorPreyContinuous-v0,world=10x10-num_predators=4-num_prey=3-prey_strength=3-cooperative=True-obs_dist=4.0-n_sensors=16,True,0,4,1000,PredatorPreyContinuous-v0/heuristic2-v0,heuristic2,0,1,"(Random,Random,Random)",0.024,0.09238566507370669,0,0,0,0
